Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#177 - >OXA-224_class_D	superfamily	225322	29	265	9.58903e-60	190.27	cl43695	YbxI superfamily	 - 	 - 
Q#177 - >OXA-224_class_D	specific	425939	42	255	4.63276e-42	146.022	pfam00905	Transpeptidase	 - 	cl21491
Q#177 - >OXA-224_class_D	superfamily	451269	42	255	4.63276e-42	146.022	cl21491	Transpeptidase superfamily	 - 	 - 
Q#178 - >OXA-225_class_D	non-specific	225322	30	273	2.43344e-66	206.833	COG2602	YbxI	 - 	cl43695
Q#178 - >OXA-225_class_D	superfamily	225322	30	273	2.43344e-66	206.833	cl43695	YbxI superfamily	 - 	 - 
Q#178 - >OXA-225_class_D	non-specific	425939	48	249	1.26789e-34	126.377	pfam00905	Transpeptidase	 - 	cl21491
Q#178 - >OXA-225_class_D	superfamily	451269	48	249	1.26789e-34	126.377	cl21491	Transpeptidase superfamily	 - 	 - 
Q#178 - >OXA-225_class_D	non-specific	274573	75	185	1.96329e-08	54.8365	TIGR03423	pbp2_mrdA	NC	cl37268
Q#178 - >OXA-225_class_D	superfamily	274573	75	185	1.96329e-08	54.8365	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#179 - >OXA-228_class_D	non-specific	225322	44	271	2.34795e-70	217.233	COG2602	YbxI	 - 	cl43695
Q#179 - >OXA-228_class_D	superfamily	225322	44	271	2.34795e-70	217.233	cl43695	YbxI superfamily	 - 	 - 
Q#179 - >OXA-228_class_D	non-specific	425939	74	248	3.40007e-28	109.428	pfam00905	Transpeptidase	 - 	cl21491
Q#179 - >OXA-228_class_D	superfamily	451269	74	248	3.40007e-28	109.428	cl21491	Transpeptidase superfamily	 - 	 - 
Q#179 - >OXA-228_class_D	non-specific	274573	74	152	3.04916e-06	47.9029	TIGR03423	pbp2_mrdA	NC	cl37268
Q#179 - >OXA-228_class_D	superfamily	274573	74	152	3.04916e-06	47.9029	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#180 - >OXA-229_class_D	non-specific	225322	47	271	3.703e-71	219.159	COG2602	YbxI	 - 	cl43695
Q#180 - >OXA-229_class_D	superfamily	225322	47	271	3.703e-71	219.159	cl43695	YbxI superfamily	 - 	 - 
Q#180 - >OXA-229_class_D	non-specific	425939	74	248	2.33949e-28	109.813	pfam00905	Transpeptidase	 - 	cl21491
Q#180 - >OXA-229_class_D	superfamily	451269	74	248	2.33949e-28	109.813	cl21491	Transpeptidase superfamily	 - 	 - 
Q#180 - >OXA-229_class_D	non-specific	274573	74	152	3.04916e-06	47.9029	TIGR03423	pbp2_mrdA	NC	cl37268
Q#180 - >OXA-229_class_D	superfamily	274573	74	152	3.04916e-06	47.9029	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#181 - >OXA-230_class_D	non-specific	225322	44	271	4.85877e-71	219.159	COG2602	YbxI	 - 	cl43695
Q#181 - >OXA-230_class_D	superfamily	225322	44	271	4.85877e-71	219.159	cl43695	YbxI superfamily	 - 	 - 
Q#181 - >OXA-230_class_D	non-specific	425939	74	248	7.45687e-29	110.969	pfam00905	Transpeptidase	 - 	cl21491
Q#181 - >OXA-230_class_D	superfamily	451269	74	248	7.45687e-29	110.969	cl21491	Transpeptidase superfamily	 - 	 - 
Q#181 - >OXA-230_class_D	non-specific	274573	74	152	2.58812e-07	51.3697	TIGR03423	pbp2_mrdA	NC	cl37268
Q#181 - >OXA-230_class_D	superfamily	274573	74	152	2.58812e-07	51.3697	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#182 - >OXA-231_class_D	non-specific	225322	50	275	5.72528e-58	185.647	COG2602	YbxI	 - 	cl43695
Q#182 - >OXA-231_class_D	superfamily	225322	50	275	5.72528e-58	185.647	cl43695	YbxI superfamily	 - 	 - 
Q#182 - >OXA-231_class_D	non-specific	425939	77	270	1.68701e-34	125.992	pfam00905	Transpeptidase	 - 	cl21491
Q#182 - >OXA-231_class_D	superfamily	451269	77	270	1.68701e-34	125.992	cl21491	Transpeptidase superfamily	 - 	 - 
Q#182 - >OXA-231_class_D	non-specific	274573	77	155	7.58646e-07	49.8289	TIGR03423	pbp2_mrdA	NC	cl37268
Q#182 - >OXA-231_class_D	superfamily	274573	77	155	7.58646e-07	49.8289	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#183 - >OXA-237_class_D	non-specific	225322	39	273	3.16072e-65	204.137	COG2602	YbxI	 - 	cl43695
Q#183 - >OXA-237_class_D	superfamily	225322	39	273	3.16072e-65	204.137	cl43695	YbxI superfamily	 - 	 - 
Q#183 - >OXA-237_class_D	non-specific	425939	45	247	3.0859e-31	117.517	pfam00905	Transpeptidase	 - 	cl21491
Q#183 - >OXA-237_class_D	superfamily	451269	45	247	3.0859e-31	117.517	cl21491	Transpeptidase superfamily	 - 	 - 
Q#183 - >OXA-237_class_D	non-specific	274573	73	153	0.00137849	39.8137	TIGR03423	pbp2_mrdA	NC	cl37268
Q#183 - >OXA-237_class_D	superfamily	274573	73	153	0.00137849	39.8137	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#184 - >OXA-236_class_D	non-specific	225322	39	273	1.14885e-64	202.596	COG2602	YbxI	 - 	cl43695
Q#184 - >OXA-236_class_D	superfamily	225322	39	273	1.14885e-64	202.596	cl43695	YbxI superfamily	 - 	 - 
Q#184 - >OXA-236_class_D	non-specific	425939	45	247	1.71355e-30	115.591	pfam00905	Transpeptidase	 - 	cl21491
Q#184 - >OXA-236_class_D	superfamily	451269	45	247	1.71355e-30	115.591	cl21491	Transpeptidase superfamily	 - 	 - 
Q#184 - >OXA-236_class_D	non-specific	274573	73	197	0.000531751	40.9693	TIGR03423	pbp2_mrdA	NC	cl37268
Q#184 - >OXA-236_class_D	superfamily	274573	73	197	0.000531751	40.9693	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#185 - >OXA-235_class_D	non-specific	225322	39	273	1.93333e-64	202.211	COG2602	YbxI	 - 	cl43695
Q#185 - >OXA-235_class_D	superfamily	225322	39	273	1.93333e-64	202.211	cl43695	YbxI superfamily	 - 	 - 
Q#185 - >OXA-235_class_D	non-specific	425939	45	247	1.98333e-30	115.206	pfam00905	Transpeptidase	 - 	cl21491
Q#185 - >OXA-235_class_D	superfamily	451269	45	247	1.98333e-30	115.206	cl21491	Transpeptidase superfamily	 - 	 - 
Q#185 - >OXA-235_class_D	non-specific	274573	73	153	0.00135419	39.8137	TIGR03423	pbp2_mrdA	NC	cl37268
Q#185 - >OXA-235_class_D	superfamily	274573	73	153	0.00135419	39.8137	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#186 - >OXA-239_class_D	non-specific	225322	30	273	5.67286e-66	206.063	COG2602	YbxI	 - 	cl43695
Q#186 - >OXA-239_class_D	superfamily	225322	30	273	5.67286e-66	206.063	cl43695	YbxI superfamily	 - 	 - 
Q#186 - >OXA-239_class_D	non-specific	425939	48	249	3.55966e-34	125.221	pfam00905	Transpeptidase	 - 	cl21491
Q#186 - >OXA-239_class_D	superfamily	451269	48	249	3.55966e-34	125.221	cl21491	Transpeptidase superfamily	 - 	 - 
Q#186 - >OXA-239_class_D	non-specific	274573	75	185	2.21031e-08	54.4513	TIGR03423	pbp2_mrdA	NC	cl37268
Q#186 - >OXA-239_class_D	superfamily	274573	75	185	2.21031e-08	54.4513	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#187 - >OXA-240_class_D	non-specific	225322	13	264	6.78316e-73	223.397	COG2602	YbxI	 - 	cl43695
Q#187 - >OXA-240_class_D	superfamily	225322	13	264	6.78316e-73	223.397	cl43695	YbxI superfamily	 - 	 - 
Q#187 - >OXA-240_class_D	non-specific	425939	59	259	4.24084e-31	116.747	pfam00905	Transpeptidase	 - 	cl21491
Q#187 - >OXA-240_class_D	superfamily	451269	59	259	4.24084e-31	116.747	cl21491	Transpeptidase superfamily	 - 	 - 
Q#187 - >OXA-240_class_D	non-specific	274573	63	151	5.99452e-06	47.1325	TIGR03423	pbp2_mrdA	NC	cl37268
Q#187 - >OXA-240_class_D	superfamily	274573	63	151	5.99452e-06	47.1325	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#187 - >OXA-240_class_D	non-specific	236761	63	151	0.000163074	42.4482	PRK10795	PRK10795	NC	cl35950
Q#187 - >OXA-240_class_D	superfamily	236761	63	151	0.000163074	42.4482	cl35950	PRK10795 superfamily	NC	 - 
Q#188 - >OXA-241_class_D	non-specific	225322	43	274	1.67559e-64	202.211	COG2602	YbxI	 - 	cl43695
Q#188 - >OXA-241_class_D	superfamily	225322	43	274	1.67559e-64	202.211	cl43695	YbxI superfamily	 - 	 - 
Q#188 - >OXA-241_class_D	non-specific	425939	72	269	4.00568e-29	111.739	pfam00905	Transpeptidase	 - 	cl21491
Q#188 - >OXA-241_class_D	superfamily	451269	72	269	4.00568e-29	111.739	cl21491	Transpeptidase superfamily	 - 	 - 
Q#188 - >OXA-241_class_D	non-specific	274573	76	154	3.98422e-07	50.5993	TIGR03423	pbp2_mrdA	NC	cl37268
Q#188 - >OXA-241_class_D	superfamily	274573	76	154	3.98422e-07	50.5993	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#189 - >OXA-242_class_D	non-specific	225322	52	274	1.2639e-64	202.596	COG2602	YbxI	 - 	cl43695
Q#189 - >OXA-242_class_D	superfamily	225322	52	274	1.2639e-64	202.596	cl43695	YbxI superfamily	 - 	 - 
Q#189 - >OXA-242_class_D	non-specific	425939	50	269	3.28661e-29	112.125	pfam00905	Transpeptidase	 - 	cl21491
Q#189 - >OXA-242_class_D	superfamily	451269	50	269	3.28661e-29	112.125	cl21491	Transpeptidase superfamily	 - 	 - 
Q#189 - >OXA-242_class_D	non-specific	274573	76	154	8.5985e-07	49.8289	TIGR03423	pbp2_mrdA	NC	cl37268
Q#189 - >OXA-242_class_D	superfamily	274573	76	154	8.5985e-07	49.8289	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#190 - >OXA-243a_class_D	non-specific	225322	30	271	9.84646e-80	241.116	COG2602	YbxI	 - 	cl43695
Q#190 - >OXA-243a_class_D	superfamily	225322	30	271	9.84646e-80	241.116	cl43695	YbxI superfamily	 - 	 - 
Q#190 - >OXA-243a_class_D	specific	425939	30	265	1.00878e-44	152.956	pfam00905	Transpeptidase	 - 	cl21491
Q#190 - >OXA-243a_class_D	superfamily	451269	30	265	1.00878e-44	152.956	cl21491	Transpeptidase superfamily	 - 	 - 
Q#190 - >OXA-243a_class_D	non-specific	274573	53	245	1.56289e-06	49.0585	TIGR03423	pbp2_mrdA	N	cl37268
Q#190 - >OXA-243a_class_D	superfamily	274573	53	245	1.56289e-06	49.0585	cl37268	pbp2_mrdA superfamily	N	 - 
Q#191 - >OXA-244_class_D	non-specific	225322	41	265	1.81294e-81	245.353	COG2602	YbxI	 - 	cl43695
Q#191 - >OXA-244_class_D	superfamily	225322	41	265	1.81294e-81	245.353	cl43695	YbxI superfamily	 - 	 - 
Q#191 - >OXA-244_class_D	specific	425939	48	259	1.05855e-41	144.481	pfam00905	Transpeptidase	 - 	cl21491
Q#191 - >OXA-244_class_D	superfamily	451269	48	259	1.05855e-41	144.481	cl21491	Transpeptidase superfamily	 - 	 - 
Q#191 - >OXA-244_class_D	non-specific	274573	35	151	8.67062e-06	46.3621	TIGR03423	pbp2_mrdA	NC	cl37268
Q#191 - >OXA-244_class_D	superfamily	274573	35	151	8.67062e-06	46.3621	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#192 - >OXA-245_class_D	non-specific	225322	41	265	3.65345e-82	246.894	COG2602	YbxI	 - 	cl43695
Q#192 - >OXA-245_class_D	superfamily	225322	41	265	3.65345e-82	246.894	cl43695	YbxI superfamily	 - 	 - 
Q#192 - >OXA-245_class_D	specific	425939	48	259	6.00774e-41	142.555	pfam00905	Transpeptidase	 - 	cl21491
Q#192 - >OXA-245_class_D	superfamily	451269	48	259	6.00774e-41	142.555	cl21491	Transpeptidase superfamily	 - 	 - 
Q#192 - >OXA-245_class_D	non-specific	274573	35	151	8.51546e-06	46.3621	TIGR03423	pbp2_mrdA	NC	cl37268
Q#192 - >OXA-245_class_D	superfamily	274573	35	151	8.51546e-06	46.3621	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#193 - >OXA-247_class_D	non-specific	225322	41	261	1.49786e-80	242.657	COG2602	YbxI	 - 	cl43695
Q#193 - >OXA-247_class_D	superfamily	225322	41	261	1.49786e-80	242.657	cl43695	YbxI superfamily	 - 	 - 
Q#193 - >OXA-247_class_D	specific	425939	48	255	9.49401e-42	144.481	pfam00905	Transpeptidase	 - 	cl21491
Q#193 - >OXA-247_class_D	superfamily	451269	48	255	9.49401e-42	144.481	cl21491	Transpeptidase superfamily	 - 	 - 
Q#193 - >OXA-247_class_D	non-specific	274573	35	151	7.07072e-06	46.7473	TIGR03423	pbp2_mrdA	NC	cl37268
Q#193 - >OXA-247_class_D	superfamily	274573	35	151	7.07072e-06	46.7473	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#194 - >OXA-248_class_D	non-specific	225322	52	274	5.13765e-65	203.751	COG2602	YbxI	 - 	cl43695
Q#194 - >OXA-248_class_D	superfamily	225322	52	274	5.13765e-65	203.751	cl43695	YbxI superfamily	 - 	 - 
Q#194 - >OXA-248_class_D	non-specific	425939	47	269	2.7821e-29	112.125	pfam00905	Transpeptidase	 - 	cl21491
Q#194 - >OXA-248_class_D	superfamily	451269	47	269	2.7821e-29	112.125	cl21491	Transpeptidase superfamily	 - 	 - 
Q#194 - >OXA-248_class_D	non-specific	274573	76	154	1.87757e-07	51.7549	TIGR03423	pbp2_mrdA	NC	cl37268
Q#194 - >OXA-248_class_D	superfamily	274573	76	154	1.87757e-07	51.7549	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#195 - >OXA-249_class_D	non-specific	225322	43	274	3.47681e-65	204.137	COG2602	YbxI	 - 	cl43695
Q#195 - >OXA-249_class_D	superfamily	225322	43	274	3.47681e-65	204.137	cl43695	YbxI superfamily	 - 	 - 
Q#195 - >OXA-249_class_D	non-specific	425939	47	269	4.0476e-29	111.739	pfam00905	Transpeptidase	 - 	cl21491
Q#195 - >OXA-249_class_D	superfamily	451269	47	269	4.0476e-29	111.739	cl21491	Transpeptidase superfamily	 - 	 - 
Q#195 - >OXA-249_class_D	non-specific	274573	76	158	1.19265e-07	52.1401	TIGR03423	pbp2_mrdA	NC	cl37268
Q#195 - >OXA-249_class_D	superfamily	274573	76	158	1.19265e-07	52.1401	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#196 - >OXA-250_class_D	non-specific	225322	43	274	4.47409e-66	206.448	COG2602	YbxI	 - 	cl43695
Q#196 - >OXA-250_class_D	superfamily	225322	43	274	4.47409e-66	206.448	cl43695	YbxI superfamily	 - 	 - 
Q#196 - >OXA-250_class_D	non-specific	425939	47	269	2.87042e-29	112.125	pfam00905	Transpeptidase	 - 	cl21491
Q#196 - >OXA-250_class_D	superfamily	451269	47	269	2.87042e-29	112.125	cl21491	Transpeptidase superfamily	 - 	 - 
Q#196 - >OXA-250_class_D	non-specific	274573	76	154	1.12941e-07	52.5253	TIGR03423	pbp2_mrdA	NC	cl37268
Q#196 - >OXA-250_class_D	superfamily	274573	76	154	1.12941e-07	52.5253	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#197 - >OXA-251_class_D	non-specific	225322	13	264	1.40934e-71	219.93	COG2602	YbxI	 - 	cl43695
Q#197 - >OXA-251_class_D	superfamily	225322	13	264	1.40934e-71	219.93	cl43695	YbxI superfamily	 - 	 - 
Q#197 - >OXA-251_class_D	non-specific	425939	59	259	4.5792e-29	111.354	pfam00905	Transpeptidase	 - 	cl21491
Q#197 - >OXA-251_class_D	superfamily	451269	59	259	4.5792e-29	111.354	cl21491	Transpeptidase superfamily	 - 	 - 
Q#197 - >OXA-251_class_D	non-specific	274573	63	151	0.000364829	41.3545	TIGR03423	pbp2_mrdA	NC	cl37268
Q#197 - >OXA-251_class_D	superfamily	274573	63	151	0.000364829	41.3545	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#197 - >OXA-251_class_D	non-specific	236761	63	151	0.00684078	37.4406	PRK10795	PRK10795	NC	cl35950
Q#197 - >OXA-251_class_D	superfamily	236761	63	151	0.00684078	37.4406	cl35950	PRK10795 superfamily	NC	 - 
Q#198 - >OXA-256_class_D	non-specific	225322	13	264	1.09459e-72	223.011	COG2602	YbxI	 - 	cl43695
Q#198 - >OXA-256_class_D	superfamily	225322	13	264	1.09459e-72	223.011	cl43695	YbxI superfamily	 - 	 - 
Q#198 - >OXA-256_class_D	non-specific	425939	59	259	1.93475e-30	115.206	pfam00905	Transpeptidase	 - 	cl21491
Q#198 - >OXA-256_class_D	superfamily	451269	59	259	1.93475e-30	115.206	cl21491	Transpeptidase superfamily	 - 	 - 
Q#198 - >OXA-256_class_D	non-specific	274573	63	151	4.53017e-06	47.5177	TIGR03423	pbp2_mrdA	NC	cl37268
Q#198 - >OXA-256_class_D	superfamily	274573	63	151	4.53017e-06	47.5177	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#198 - >OXA-256_class_D	non-specific	236761	63	151	7.47716e-05	43.6037	PRK10795	PRK10795	NC	cl35950
Q#198 - >OXA-256_class_D	superfamily	236761	63	151	7.47716e-05	43.6037	cl35950	PRK10795 superfamily	NC	 - 
Q#199 - >OXA-258_class_D	non-specific	225322	25	270	5.88596e-80	241.501	COG2602	YbxI	 - 	cl43695
Q#199 - >OXA-258_class_D	superfamily	225322	25	270	5.88596e-80	241.501	cl43695	YbxI superfamily	 - 	 - 
Q#199 - >OXA-258_class_D	specific	425939	29	264	4.18729e-42	146.022	pfam00905	Transpeptidase	 - 	cl21491
Q#199 - >OXA-258_class_D	superfamily	451269	29	264	4.18729e-42	146.022	cl21491	Transpeptidase superfamily	 - 	 - 
Q#199 - >OXA-258_class_D	non-specific	274573	54	143	0.000120979	42.8953	TIGR03423	pbp2_mrdA	NC	cl37268
Q#199 - >OXA-258_class_D	superfamily	274573	54	143	0.000120979	42.8953	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#199 - >OXA-258_class_D	non-specific	433139	37	223	0.000153138	41.8599	pfam13354	Beta-lactamase2	 - 	cl21491
Q#200 - >OXA-278_class_D	non-specific	225322	33	273	1.65619e-67	209.915	COG2602	YbxI	 - 	cl43695
Q#200 - >OXA-278_class_D	superfamily	225322	33	273	1.65619e-67	209.915	cl43695	YbxI superfamily	 - 	 - 
Q#200 - >OXA-278_class_D	non-specific	425939	45	247	2.31961e-30	115.206	pfam00905	Transpeptidase	 - 	cl21491
Q#200 - >OXA-278_class_D	superfamily	451269	45	247	2.31961e-30	115.206	cl21491	Transpeptidase superfamily	 - 	 - 
Q#200 - >OXA-278_class_D	non-specific	274573	73	197	2.75847e-05	45.2065	TIGR03423	pbp2_mrdA	NC	cl37268
Q#200 - >OXA-278_class_D	superfamily	274573	73	197	2.75847e-05	45.2065	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#201 - >OXA-309_class_D	non-specific	225322	49	274	1.16774e-68	212.996	COG2602	YbxI	 - 	cl43695
Q#201 - >OXA-309_class_D	superfamily	225322	49	274	1.16774e-68	212.996	cl43695	YbxI superfamily	 - 	 - 
Q#201 - >OXA-309_class_D	non-specific	425939	72	268	4.27371e-31	117.132	pfam00905	Transpeptidase	 - 	cl21491
Q#201 - >OXA-309_class_D	superfamily	451269	72	268	4.27371e-31	117.132	cl21491	Transpeptidase superfamily	 - 	 - 
Q#201 - >OXA-309_class_D	non-specific	274573	69	194	4.24499e-07	50.5993	TIGR03423	pbp2_mrdA	NC	cl37268
Q#201 - >OXA-309_class_D	superfamily	274573	69	194	4.24499e-07	50.5993	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#202 - >OXA-320_class_D	non-specific	225322	29	276	2.10679e-60	191.81	COG2602	YbxI	 - 	cl43695
Q#202 - >OXA-320_class_D	superfamily	225322	29	276	2.10679e-60	191.81	cl43695	YbxI superfamily	 - 	 - 
Q#202 - >OXA-320_class_D	specific	425939	42	271	1.16897e-44	152.57	pfam00905	Transpeptidase	 - 	cl21491
Q#202 - >OXA-320_class_D	superfamily	451269	42	271	1.16897e-44	152.57	cl21491	Transpeptidase superfamily	 - 	 - 
